date,state,disease_name,new_cases,new_deaths,new_vaccinations,tests_performed,positive_rate,hospitalized_patients,icu_patients,mobility_index,temperature,humidity,population_density,data_confidence,r0_estimate,incubation_days,infectious_days
2026-03-18,Gujarat,Disease_X_NRP2026,0,0,0,183,0.0,0,0,65.82,32.0,54.4,1238,probable,2.86,4,6
2026-03-19,Gujarat,Disease_X_NRP2026,0,0,0,159,0.0,0,0,63.63,31.7,53.2,1238,probable,2.86,4,6
2026-03-20,Gujarat,Disease_X_NRP2026,0,0,0,165,0.0,0,0,62.89,32.0,51.9,1238,probable,2.86,4,6
2026-03-21,Gujarat,Disease_X_NRP2026,0,0,0,230,0.0,0,0,60.3,29.6,50.6,1238,probable,2.86,4,6
2026-03-22,Gujarat,Disease_X_NRP2026,0,0,0,213,0.0,0,0,62.11,32.3,53.3,1238,probable,2.86,4,6
2026-03-23,Gujarat,Disease_X_NRP2026,0,0,0,206,0.0,0,0,63.07,29.6,51.6,1238,probable,2.86,4,6
2026-03-24,Gujarat,Disease_X_NRP2026,0,0,0,185,0.0,0,0,62.7,31.0,45.8,1238,probable,2.86,4,6
2026-03-25,Gujarat,Disease_X_NRP2026,0,0,0,191,0.0,0,0,64.31,32.6,52.4,1238,probable,2.86,4,6
2026-03-26,Gujarat,Disease_X_NRP2026,0,0,0,214,0.0,0,0,64.71,31.5,51.8,1238,probable,2.86,4,6
2026-03-27,Gujarat,Disease_X_NRP2026,0,0,0,187,0.0,0,0,64.99,30.3,54.8,1238,probable,2.86,4,6
2026-03-28,Gujarat,Disease_X_NRP2026,0,0,0,186,0.0,0,0,64.56,30.6,52.4,1238,probable,2.86,4,6
2026-03-29,Gujarat,Disease_X_NRP2026,0,0,0,196,0.0,0,0,64.0,31.8,53.3,1238,probable,2.86,4,6
2026-03-30,Gujarat,Disease_X_NRP2026,1,0,0,227,0.0044,0,0,62.92,30.6,55.4,1238,confirmed,2.86,4,6
2026-03-31,Gujarat,Disease_X_NRP2026,0,0,0,207,0.0,0,0,63.75,30.0,55.6,1238,probable,2.86,4,6
2026-04-01,Gujarat,Disease_X_NRP2026,0,0,0,194,0.0,0,0,63.52,32.1,53.7,1238,probable,2.86,4,6
2026-04-02,Gujarat,Disease_X_NRP2026,1,0,0,214,0.0047,0,0,63.26,33.1,53.9,1238,confirmed,2.86,4,6
2026-04-03,Gujarat,Disease_X_NRP2026,1,0,0,213,0.0047,0,0,64.71,32.8,52.1,1238,confirmed,2.86,4,6
2026-04-04,Gujarat,Disease_X_NRP2026,0,0,0,216,0.0,0,0,62.41,31.6,53.8,1238,probable,2.86,4,6
2026-04-05,Gujarat,Disease_X_NRP2026,0,0,0,226,0.0,0,0,61.4,31.7,58.3,1238,probable,2.86,4,6
2026-04-06,Gujarat,Disease_X_NRP2026,0,0,0,251,0.0,0,0,60.91,32.4,50.8,1238,probable,2.86,4,6
2026-04-07,Gujarat,Disease_X_NRP2026,0,0,0,216,0.0,0,0,62.13,33.2,53.3,1238,probable,2.86,4,6
2026-04-08,Gujarat,Disease_X_NRP2026,1,0,0,193,0.0052,0,0,64.99,31.9,54.4,1238,confirmed,2.86,4,6
2026-04-09,Gujarat,Disease_X_NRP2026,0,0,0,221,0.0,0,0,63.83,32.6,53.8,1238,probable,2.86,4,6
2026-04-10,Gujarat,Disease_X_NRP2026,0,0,0,201,0.0,0,0,65.29,30.9,55.0,1238,probable,2.86,4,6
2026-04-11,Gujarat,Disease_X_NRP2026,1,0,0,190,0.0053,0,0,62.22,31.4,53.0,1238,confirmed,2.86,4,6
2026-04-12,Gujarat,Disease_X_NRP2026,0,0,0,197,0.0,0,0,62.67,32.8,51.0,1238,probable,2.86,4,6
2026-04-13,Gujarat,Disease_X_NRP2026,0,0,0,214,0.0,0,0,63.98,33.8,49.8,1238,probable,2.86,4,6
2026-04-14,Gujarat,Disease_X_NRP2026,1,0,0,211,0.0047,0,0,64.75,33.3,51.7,1238,confirmed,2.86,4,6
2026-04-15,Gujarat,Disease_X_NRP2026,0,0,0,180,0.0,0,0,62.95,33.2,56.0,1238,probable,2.86,4,6
2026-04-16,Gujarat,Disease_X_NRP2026,1,0,0,212,0.0047,0,0,63.06,33.3,53.0,1238,confirmed,2.86,4,6
2026-04-17,Gujarat,Disease_X_NRP2026,1,0,0,167,0.006,0,0,62.72,33.0,53.5,1238,confirmed,2.86,4,6
2026-04-18,Gujarat,Disease_X_NRP2026,0,0,0,187,0.0,0,0,63.01,33.0,58.3,1238,probable,2.86,4,6
2026-04-19,Gujarat,Disease_X_NRP2026,2,0,0,175,0.0114,0,0,64.89,32.7,54.8,1238,confirmed,2.86,4,6
2026-04-20,Gujarat,Disease_X_NRP2026,2,0,0,241,0.0083,0,0,63.66,32.5,50.2,1238,confirmed,2.86,4,6
2026-04-21,Gujarat,Disease_X_NRP2026,2,0,0,215,0.0093,0,0,65.2,32.1,51.6,1238,confirmed,2.86,4,6
2026-04-22,Gujarat,Disease_X_NRP2026,0,0,0,256,0.0,0,0,62.97,32.0,59.1,1238,probable,2.86,4,6
2026-04-23,Gujarat,Disease_X_NRP2026,1,0,0,199,0.005,0,0,62.44,32.0,54.5,1238,confirmed,2.86,4,6
2026-04-24,Gujarat,Disease_X_NRP2026,1,0,0,211,0.0047,0,0,63.07,31.3,56.3,1238,confirmed,2.86,4,6
2026-04-25,Gujarat,Disease_X_NRP2026,2,0,0,196,0.0102,0,0,65.42,31.5,51.6,1238,confirmed,2.86,4,6
2026-04-26,Gujarat,Disease_X_NRP2026,3,0,0,174,0.0172,0,0,62.68,32.3,54.0,1238,confirmed,2.86,4,6
2026-04-27,Gujarat,Disease_X_NRP2026,1,0,0,225,0.0044,0,0,64.5,32.8,51.3,1238,confirmed,2.86,4,6
2026-04-28,Gujarat,Disease_X_NRP2026,3,0,0,194,0.0155,0,0,63.41,32.7,54.0,1238,confirmed,2.86,4,6
2026-04-29,Gujarat,Disease_X_NRP2026,3,0,0,206,0.0146,0,0,64.56,32.2,52.8,1238,confirmed,2.86,4,6
2026-04-30,Gujarat,Disease_X_NRP2026,3,0,0,194,0.0155,0,0,64.31,32.7,55.2,1238,confirmed,2.86,4,6
2026-05-01,Gujarat,Disease_X_NRP2026,4,0,0,174,0.023,0,0,64.27,33.6,52.5,1238,confirmed,2.86,4,6
2026-05-02,Gujarat,Disease_X_NRP2026,8,0,0,156,0.0513,1,0,66.89,34.1,55.3,1238,confirmed,2.86,4,6
2026-05-03,Gujarat,Disease_X_NRP2026,4,0,0,201,0.0199,0,0,62.64,31.8,56.1,1238,confirmed,2.86,4,6
2026-05-04,Gujarat,Disease_X_NRP2026,3,0,0,219,0.0137,0,0,63.42,34.4,57.7,1238,confirmed,2.86,4,6
2026-05-05,Gujarat,Disease_X_NRP2026,3,0,0,183,0.0164,0,0,62.43,32.2,57.5,1238,confirmed,2.86,4,6
2026-05-06,Gujarat,Disease_X_NRP2026,6,0,0,200,0.03,0,0,66.56,33.4,56.1,1238,confirmed,2.86,4,6
2026-05-07,Gujarat,Disease_X_NRP2026,7,0,0,186,0.0376,0,0,62.24,32.9,58.8,1238,confirmed,2.86,4,6
2026-05-08,Gujarat,Disease_X_NRP2026,5,0,0,231,0.0216,0,0,64.32,33.6,56.1,1238,confirmed,2.86,4,6
2026-05-09,Gujarat,Disease_X_NRP2026,8,0,0,225,0.0356,1,0,61.75,33.4,56.1,1238,confirmed,2.86,4,6
2026-05-10,Gujarat,Disease_X_NRP2026,3,0,0,199,0.0151,0,0,66.24,31.8,55.8,1238,confirmed,2.86,4,6
2026-05-11,Gujarat,Disease_X_NRP2026,7,0,0,209,0.0335,1,0,62.85,33.6,53.8,1238,confirmed,2.86,4,6
2026-05-12,Gujarat,Disease_X_NRP2026,7,1,0,232,0.0302,1,0,64.65,33.3,58.2,1238,confirmed,2.86,4,6
2026-05-13,Gujarat,Disease_X_NRP2026,5,0,0,217,0.023,0,0,66.24,32.8,59.9,1238,confirmed,2.86,4,6
2026-05-14,Gujarat,Disease_X_NRP2026,10,0,0,225,0.0444,1,0,64.06,34.0,55.4,1238,confirmed,2.86,4,6
2026-05-15,Gujarat,Disease_X_NRP2026,2,0,0,184,0.0109,0,0,62.02,33.1,57.6,1238,confirmed,2.86,4,6
2026-05-16,Gujarat,Disease_X_NRP2026,5,0,0,242,0.0207,0,0,64.82,32.2,54.6,1238,confirmed,2.86,4,6
2026-05-17,Gujarat,Disease_X_NRP2026,6,0,0,225,0.0267,0,0,59.1,31.9,53.6,1238,confirmed,2.86,4,6
2026-05-18,Gujarat,Disease_X_NRP2026,5,0,0,192,0.026,0,0,65.6,32.8,54.4,1238,confirmed,2.86,4,6
2026-05-19,Gujarat,Disease_X_NRP2026,13,0,0,229,0.0568,2,0,61.14,33.1,59.5,1238,confirmed,2.86,4,6
2026-05-20,Gujarat,Disease_X_NRP2026,3,0,0,172,0.0174,0,0,64.83,33.3,55.6,1238,confirmed,2.86,4,6
2026-05-21,Gujarat,Disease_X_NRP2026,5,1,0,202,0.0248,0,0,60.98,34.1,57.1,1238,confirmed,2.86,4,6
2026-05-22,Gujarat,Disease_X_NRP2026,8,1,0,190,0.0421,0,0,63.96,32.6,54.5,1238,confirmed,2.86,4,6
2026-05-23,Gujarat,Disease_X_NRP2026,8,0,0,210,0.0381,1,0,65.17,33.5,53.5,1238,confirmed,2.86,4,6
2026-05-24,Gujarat,Disease_X_NRP2026,13,3,0,200,0.065,2,0,62.57,33.6,54.3,1238,confirmed,2.86,4,6
2026-05-25,Gujarat,Disease_X_NRP2026,11,0,0,217,0.0507,1,0,62.56,32.9,53.9,1238,confirmed,2.86,4,6
2026-05-26,Gujarat,Disease_X_NRP2026,16,0,0,190,0.0842,2,0,64.19,34.5,56.3,1238,confirmed,2.86,4,6
2026-05-27,Gujarat,Disease_X_NRP2026,7,0,0,213,0.0329,0,0,63.07,31.8,55.0,1238,confirmed,2.86,4,6
2026-05-28,Gujarat,Disease_X_NRP2026,14,0,0,223,0.0628,2,0,64.82,34.2,55.5,1238,confirmed,2.86,4,6
2026-05-29,Gujarat,Disease_X_NRP2026,8,0,0,157,0.051,1,0,61.89,31.4,54.1,1238,confirmed,2.86,4,6
2026-05-30,Gujarat,Disease_X_NRP2026,10,0,0,181,0.0552,1,0,60.3,35.2,54.8,1238,confirmed,2.86,4,6
2026-05-31,Gujarat,Disease_X_NRP2026,15,1,0,201,0.0746,1,0,61.31,32.7,55.2,1238,confirmed,2.86,4,6
2026-06-01,Gujarat,Disease_X_NRP2026,16,0,0,230,0.0696,1,0,64.35,33.6,62.0,1238,confirmed,2.86,4,6
2026-06-02,Gujarat,Disease_X_NRP2026,24,0,0,353,0.068,3,1,62.51,34.4,56.1,1238,confirmed,2.86,4,6
2026-06-03,Gujarat,Disease_X_NRP2026,11,0,0,170,0.0647,1,0,62.99,33.8,57.6,1238,confirmed,2.86,4,6
2026-06-04,Gujarat,Disease_X_NRP2026,14,0,0,195,0.0718,1,0,60.86,32.4,58.7,1238,confirmed,2.86,4,6
2026-06-05,Gujarat,Disease_X_NRP2026,12,1,0,205,0.0585,1,0,62.3,34.0,59.4,1238,confirmed,2.86,4,6
2026-06-06,Gujarat,Disease_X_NRP2026,20,1,0,186,0.1075,3,1,63.21,33.3,55.0,1238,confirmed,2.86,4,6
2026-06-07,Gujarat,Disease_X_NRP2026,19,2,0,227,0.0837,3,0,67.42,33.3,52.4,1238,confirmed,2.86,4,6
2026-03-01,Rajasthan,Disease_X_NRP2026,0,0,0,188,0.0,0,0,63.47,33.6,37.6,1457,probable,2.86,4,6
2026-03-02,Rajasthan,Disease_X_NRP2026,0,0,0,189,0.0,0,0,63.1,34.5,37.6,1457,probable,2.86,4,6
2026-03-03,Rajasthan,Disease_X_NRP2026,0,0,0,192,0.0,0,0,61.65,34.8,35.2,1457,probable,2.86,4,6
2026-03-04,Rajasthan,Disease_X_NRP2026,0,0,0,203,0.0,0,0,64.69,34.8,35.1,1457,probable,2.86,4,6
2026-03-05,Rajasthan,Disease_X_NRP2026,0,0,0,176,0.0,0,0,64.09,33.5,39.8,1457,probable,2.86,4,6
2026-03-06,Rajasthan,Disease_X_NRP2026,0,0,0,185,0.0,0,0,64.9,35.5,39.5,1457,probable,2.86,4,6
2026-03-07,Rajasthan,Disease_X_NRP2026,0,0,0,215,0.0,0,0,62.72,33.4,35.8,1457,probable,2.86,4,6
2026-03-08,Rajasthan,Disease_X_NRP2026,0,0,0,185,0.0,0,0,61.16,34.4,38.4,1457,probable,2.86,4,6
2026-03-09,Rajasthan,Disease_X_NRP2026,0,0,0,169,0.0,0,0,66.34,34.9,36.2,1457,probable,2.86,4,6
2026-03-10,Rajasthan,Disease_X_NRP2026,0,0,0,209,0.0,0,0,63.53,32.9,36.8,1457,probable,2.86,4,6
2026-03-11,Rajasthan,Disease_X_NRP2026,0,0,0,198,0.0,0,0,66.02,35.9,34.3,1457,probable,2.86,4,6
2026-03-12,Rajasthan,Disease_X_NRP2026,0,0,0,208,0.0,0,0,62.92,35.0,41.2,1457,probable,2.86,4,6
2026-03-13,Rajasthan,Disease_X_NRP2026,0,0,0,232,0.0,0,0,63.3,35.1,35.1,1457,probable,2.86,4,6
2026-03-14,Rajasthan,Disease_X_NRP2026,0,0,0,250,0.0,0,0,63.72,35.1,40.6,1457,probable,2.86,4,6
2026-03-15,Rajasthan,Disease_X_NRP2026,0,0,0,215,0.0,0,0,65.39,33.0,36.4,1457,probable,2.86,4,6
2026-03-16,Rajasthan,Disease_X_NRP2026,0,0,0,192,0.0,0,0,64.75,34.8,37.0,1457,probable,2.86,4,6
2026-03-17,Rajasthan,Disease_X_NRP2026,0,0,0,220,0.0,0,0,63.62,33.4,39.6,1457,probable,2.86,4,6
2026-03-18,Rajasthan,Disease_X_NRP2026,0,0,0,194,0.0,0,0,64.72,33.3,33.5,1457,probable,2.86,4,6
2026-03-19,Rajasthan,Disease_X_NRP2026,0,0,0,234,0.0,0,0,66.11,33.4,34.1,1457,probable,2.86,4,6
2026-03-20,Rajasthan,Disease_X_NRP2026,0,0,0,206,0.0,0,0,65.37,34.5,38.7,1457,probable,2.86,4,6
2026-03-21,Rajasthan,Disease_X_NRP2026,0,0,0,207,0.0,0,0,63.3,33.6,37.0,1457,probable,2.86,4,6
2026-03-22,Rajasthan,Disease_X_NRP2026,0,0,0,174,0.0,0,0,63.29,32.9,37.3,1457,probable,2.86,4,6
2026-03-23,Rajasthan,Disease_X_NRP2026,0,0,0,223,0.0,0,0,64.28,34.9,37.4,1457,probable,2.86,4,6
2026-03-24,Rajasthan,Disease_X_NRP2026,0,0,0,218,0.0,0,0,64.71,33.5,36.2,1457,probable,2.86,4,6
2026-03-25,Rajasthan,Disease_X_NRP2026,0,0,0,187,0.0,0,0,65.74,32.2,37.0,1457,probable,2.86,4,6
2026-03-26,Rajasthan,Disease_X_NRP2026,0,0,0,198,0.0,0,0,65.01,34.3,36.4,1457,probable,2.86,4,6
2026-03-27,Rajasthan,Disease_X_NRP2026,0,0,0,225,0.0,0,0,67.11,32.3,37.9,1457,probable,2.86,4,6
2026-03-28,Rajasthan,Disease_X_NRP2026,0,0,0,187,0.0,0,0,64.09,33.7,33.3,1457,probable,2.86,4,6
2026-03-29,Rajasthan,Disease_X_NRP2026,0,0,0,216,0.0,0,0,63.54,35.6,37.3,1457,probable,2.86,4,6
2026-03-30,Rajasthan,Disease_X_NRP2026,0,0,0,193,0.0,0,0,63.26,35.1,33.8,1457,probable,2.86,4,6
2026-03-31,Rajasthan,Disease_X_NRP2026,0,0,0,186,0.0,0,0,60.66,34.6,39.3,1457,probable,2.86,4,6
2026-04-01,Rajasthan,Disease_X_NRP2026,0,0,0,200,0.0,0,0,62.93,34.4,38.8,1457,probable,2.86,4,6
2026-04-02,Rajasthan,Disease_X_NRP2026,0,0,0,210,0.0,0,0,63.7,35.9,40.8,1457,probable,2.86,4,6
2026-04-03,Rajasthan,Disease_X_NRP2026,0,0,0,174,0.0,0,0,63.97,34.4,36.6,1457,probable,2.86,4,6
2026-04-04,Rajasthan,Disease_X_NRP2026,0,0,0,178,0.0,0,0,62.49,36.6,40.0,1457,probable,2.86,4,6
2026-04-05,Rajasthan,Disease_X_NRP2026,0,0,0,232,0.0,0,0,63.24,34.8,39.1,1457,probable,2.86,4,6
2026-04-06,Rajasthan,Disease_X_NRP2026,1,0,0,215,0.0047,0,0,63.93,35.6,33.7,1457,confirmed,2.86,4,6
2026-04-07,Rajasthan,Disease_X_NRP2026,1,0,0,211,0.0047,0,0,64.16,36.8,39.5,1457,confirmed,2.86,4,6
2026-04-08,Rajasthan,Disease_X_NRP2026,0,0,0,195,0.0,0,0,66.93,35.1,41.0,1457,probable,2.86,4,6
2026-04-09,Rajasthan,Disease_X_NRP2026,0,0,0,181,0.0,0,0,63.37,36.1,38.1,1457,probable,2.86,4,6
2026-04-10,Rajasthan,Disease_X_NRP2026,0,0,0,221,0.0,0,0,64.92,35.7,39.3,1457,probable,2.86,4,6
2026-04-11,Rajasthan,Disease_X_NRP2026,0,0,0,208,0.0,0,0,61.99,35.8,37.3,1457,probable,2.86,4,6
2026-04-12,Rajasthan,Disease_X_NRP2026,1,0,0,202,0.005,0,0,65.08,34.0,39.3,1457,confirmed,2.86,4,6
2026-04-13,Rajasthan,Disease_X_NRP2026,0,0,0,210,0.0,0,0,64.7,35.5,33.2,1457,probable,2.86,4,6
2026-04-14,Rajasthan,Disease_X_NRP2026,1,0,0,178,0.0056,0,0,64.69,35.3,39.5,1457,confirmed,2.86,4,6
2026-04-15,Rajasthan,Disease_X_NRP2026,0,0,0,172,0.0,0,0,65.36,36.0,39.0,1457,probable,2.86,4,6
2026-04-16,Rajasthan,Disease_X_NRP2026,1,0,0,183,0.0055,0,0,66.49,36.7,39.0,1457,confirmed,2.86,4,6
2026-04-17,Rajasthan,Disease_X_NRP2026,4,0,0,222,0.018,0,0,65.13,34.2,34.3,1457,confirmed,2.86,4,6
2026-04-18,Rajasthan,Disease_X_NRP2026,1,0,0,219,0.0046,0,0,65.6,35.9,38.0,1457,confirmed,2.86,4,6
2026-04-19,Rajasthan,Disease_X_NRP2026,1,0,0,208,0.0048,0,0,64.02,35.4,33.5,1457,confirmed,2.86,4,6
2026-04-20,Rajasthan,Disease_X_NRP2026,1,0,0,188,0.0053,0,0,63.77,35.6,33.9,1457,confirmed,2.86,4,6
2026-04-21,Rajasthan,Disease_X_NRP2026,0,0,0,185,0.0,0,0,66.68,34.5,34.6,1457,probable,2.86,4,6
2026-04-22,Rajasthan,Disease_X_NRP2026,1,0,0,193,0.0052,0,0,61.3,37.0,36.3,1457,confirmed,2.86,4,6
2026-04-23,Rajasthan,Disease_X_NRP2026,2,0,0,212,0.0094,0,0,63.78,35.8,39.2,1457,confirmed,2.86,4,6
2026-04-24,Rajasthan,Disease_X_NRP2026,1,0,0,164,0.0061,0,0,64.8,35.0,38.3,1457,confirmed,2.86,4,6
2026-04-25,Rajasthan,Disease_X_NRP2026,3,0,0,201,0.0149,0,0,65.48,36.8,34.1,1457,confirmed,2.86,4,6
2026-04-26,Rajasthan,Disease_X_NRP2026,1,0,0,215,0.0047,0,0,65.14,34.7,39.0,1457,confirmed,2.86,4,6
2026-04-27,Rajasthan,Disease_X_NRP2026,3,0,0,223,0.0135,0,0,62.56,35.7,38.7,1457,confirmed,2.86,4,6
2026-04-28,Rajasthan,Disease_X_NRP2026,1,0,0,193,0.0052,0,0,67.41,35.9,37.1,1457,confirmed,2.86,4,6
2026-04-29,Rajasthan,Disease_X_NRP2026,1,0,0,190,0.0053,0,0,65.72,34.1,40.3,1457,confirmed,2.86,4,6
2026-04-30,Rajasthan,Disease_X_NRP2026,3,0,0,218,0.0138,0,0,63.57,36.4,40.0,1457,confirmed,2.86,4,6
2026-05-01,Rajasthan,Disease_X_NRP2026,6,0,0,183,0.0328,1,0,64.18,35.7,39.6,1457,confirmed,2.86,4,6
2026-05-02,Rajasthan,Disease_X_NRP2026,9,0,0,242,0.0372,1,0,65.87,36.4,40.2,1457,confirmed,2.86,4,6
2026-05-03,Rajasthan,Disease_X_NRP2026,1,0,0,205,0.0049,0,0,63.4,37.7,41.2,1457,confirmed,2.86,4,6
2026-05-04,Rajasthan,Disease_X_NRP2026,5,0,0,182,0.0275,0,0,64.71,35.4,40.2,1457,confirmed,2.86,4,6
2026-05-05,Rajasthan,Disease_X_NRP2026,6,0,0,190,0.0316,1,0,62.2,36.2,35.4,1457,confirmed,2.86,4,6
2026-05-06,Rajasthan,Disease_X_NRP2026,2,0,0,180,0.0111,0,0,63.85,35.7,40.9,1457,confirmed,2.86,4,6
2026-05-07,Rajasthan,Disease_X_NRP2026,5,0,0,167,0.0299,0,0,61.25,35.9,36.4,1457,confirmed,2.86,4,6
2026-05-08,Rajasthan,Disease_X_NRP2026,3,0,0,234,0.0128,0,0,63.34,36.4,39.8,1457,confirmed,2.86,4,6
2026-05-09,Rajasthan,Disease_X_NRP2026,1,0,0,205,0.0049,0,0,63.1,37.4,38.9,1457,confirmed,2.86,4,6
2026-05-10,Rajasthan,Disease_X_NRP2026,5,0,0,182,0.0275,0,0,63.1,37.1,39.7,1457,confirmed,2.86,4,6
2026-05-11,Rajasthan,Disease_X_NRP2026,5,0,0,157,0.0318,0,0,63.69,35.2,38.9,1457,confirmed,2.86,4,6
2026-05-12,Rajasthan,Disease_X_NRP2026,8,0,0,195,0.041,1,0,65.17,37.7,40.4,1457,confirmed,2.86,4,6
2026-05-13,Rajasthan,Disease_X_NRP2026,11,0,0,182,0.0604,1,0,62.46,36.9,39.0,1457,confirmed,2.86,4,6
2026-05-14,Rajasthan,Disease_X_NRP2026,8,0,0,187,0.0428,1,0,63.47,36.7,40.1,1457,confirmed,2.86,4,6
2026-05-15,Rajasthan,Disease_X_NRP2026,15,1,0,211,0.0711,2,0,64.98,35.4,37.5,1457,confirmed,2.86,4,6
2026-05-16,Rajasthan,Disease_X_NRP2026,20,1,0,271,0.0738,3,0,60.87,36.1,40.1,1457,confirmed,2.86,4,6
2026-05-17,Rajasthan,Disease_X_NRP2026,8,0,0,179,0.0447,1,0,63.97,36.7,35.7,1457,confirmed,2.86,4,6
2026-05-18,Rajasthan,Disease_X_NRP2026,17,1,0,209,0.0813,2,0,62.76,35.2,38.9,1457,confirmed,2.86,4,6
2026-05-19,Rajasthan,Disease_X_NRP2026,15,0,0,198,0.0758,2,0,67.31,33.8,41.1,1457,confirmed,2.86,4,6
2026-05-20,Rajasthan,Disease_X_NRP2026,13,3,0,189,0.0688,1,0,61.23,37.4,43.2,1457,confirmed,2.86,4,6
2026-05-21,Rajasthan,Disease_X_NRP2026,21,1,0,228,0.0921,3,0,62.95,35.7,40.5,1457,confirmed,2.86,4,6
2026-05-22,Rajasthan,Disease_X_NRP2026,18,0,0,194,0.0928,3,1,65.22,35.3,38.8,1457,confirmed,2.86,4,6
2026-05-23,Rajasthan,Disease_X_NRP2026,24,1,0,358,0.067,4,0,61.36,36.0,38.9,1457,confirmed,2.86,4,6
2026-05-24,Rajasthan,Disease_X_NRP2026,20,2,0,307,0.0651,2,0,63.17,36.7,42.5,1457,confirmed,2.86,4,6
2026-05-25,Rajasthan,Disease_X_NRP2026,24,0,0,378,0.0635,4,0,63.35,35.8,42.7,1457,confirmed,2.86,4,6
2026-05-26,Rajasthan,Disease_X_NRP2026,20,2,0,335,0.0597,3,0,63.3,36.0,42.2,1457,confirmed,2.86,4,6
2026-05-27,Rajasthan,Disease_X_NRP2026,22,3,0,338,0.0651,3,0,65.08,36.0,36.8,1457,confirmed,2.86,4,6
2026-05-28,Rajasthan,Disease_X_NRP2026,34,0,0,286,0.1189,5,1,61.84,36.2,39.7,1457,confirmed,2.86,4,6
2026-05-29,Rajasthan,Disease_X_NRP2026,30,2,0,403,0.0744,3,0,60.59,36.9,37.9,1457,confirmed,2.86,4,6
2026-05-30,Rajasthan,Disease_X_NRP2026,29,0,0,351,0.0826,4,1,64.09,36.1,41.5,1457,confirmed,2.86,4,6
2026-05-31,Rajasthan,Disease_X_NRP2026,40,3,0,362,0.1105,7,1,62.1,35.5,39.0,1457,confirmed,2.86,4,6
2026-06-01,Rajasthan,Disease_X_NRP2026,35,2,0,509,0.0688,5,1,63.52,36.8,45.2,1457,confirmed,2.86,4,6
2026-06-02,Rajasthan,Disease_X_NRP2026,43,3,0,531,0.081,7,1,63.7,35.5,41.8,1457,confirmed,2.86,4,6
2026-06-03,Rajasthan,Disease_X_NRP2026,44,3,0,583,0.0755,7,1,64.53,37.2,42.0,1457,confirmed,2.86,4,6
2026-06-04,Rajasthan,Disease_X_NRP2026,41,6,0,556,0.0737,4,1,64.52,36.0,36.4,1457,confirmed,2.86,4,6
2026-06-05,Rajasthan,Disease_X_NRP2026,56,2,0,464,0.1207,7,1,62.67,36.9,39.7,1457,confirmed,2.86,4,6
2026-06-06,Rajasthan,Disease_X_NRP2026,65,0,0,899,0.0723,11,2,62.28,37.1,41.4,1457,confirmed,2.86,4,6
2026-06-07,Rajasthan,Disease_X_NRP2026,81,1,0,649,0.1248,15,3,62.97,36.5,42.1,1457,confirmed,2.86,4,6
