date,state,new_cases,new_deaths,new_vaccinations,tests_performed,positive_rate,hospitalized_patients,icu_patients,mobility_index,temperature,humidity,population_density
2020-10-20,Karnataka,6828,108,13605,191184,0.0357,213,65,68.44,31.9,71.7,1426
2020-10-21,Karnataka,6429,113,20717,192870,0.0333,209,39,58.2,24.5,52.8,1426
2020-10-22,Karnataka,6690,61,22622,147180,0.0455,511,74,93.43,25.1,66.2,1426
2020-10-23,Karnataka,6724,132,28864,235340,0.0286,457,52,80.39,37.1,65.0,1426
2020-10-24,Karnataka,6106,105,30235,219816,0.0278,391,52,79.98,36.1,84.2,1426
2020-10-25,Karnataka,6739,48,10585,249343,0.027,337,49,91.74,36.1,79.7,1426
2020-10-26,Karnataka,7192,65,29142,222952,0.0323,252,56,84.81,33.7,72.6,1426
2020-10-27,Karnataka,6364,76,20275,127280,0.05,426,62,37.13,25.9,54.9,1426
2020-10-28,Karnataka,6520,115,10571,169520,0.0385,452,119,60.37,38.0,60.8,1426
2020-10-29,Karnataka,6172,66,28478,240708,0.0256,186,46,79.91,32.7,93.1,1426
2020-10-30,Karnataka,6728,110,33099,208568,0.0323,438,63,37.38,35.2,75.4,1426
2020-10-31,Karnataka,6033,116,6378,138759,0.0435,319,49,55.81,26.1,42.9,1426
2020-11-01,Karnataka,5881,97,32364,188192,0.0312,418,104,44.84,32.5,66.0,1426
2020-11-02,Karnataka,5876,89,23156,158652,0.037,263,41,75.61,34.2,57.4,1426
2020-11-03,Karnataka,6009,88,21923,210315,0.0286,394,48,92.32,24.3,60.2,1426
2020-11-04,Karnataka,5317,93,33172,148876,0.0357,260,53,31.35,20.7,62.8,1426
2020-11-05,Karnataka,5817,72,39832,168693,0.0345,438,52,80.74,37.3,42.3,1426
2020-11-06,Karnataka,6146,72,16950,184380,0.0333,251,42,90.0,30.7,44.2,1426
2020-11-07,Karnataka,5499,59,35116,126477,0.0435,237,28,50.53,35.0,68.5,1426
2020-11-08,Karnataka,5234,26,25963,130850,0.04,300,95,77.29,30.0,85.6,1426
2020-11-09,Karnataka,5108,71,18767,194104,0.0263,206,37,92.96,33.6,91.6,1426
2020-11-10,Karnataka,5304,31,46475,137904,0.0385,413,101,84.96,39.8,69.9,1426
2020-11-11,Karnataka,6155,119,21616,221580,0.0278,247,97,73.38,37.7,86.6,1426
2020-11-12,Karnataka,5035,99,18379,110770,0.0455,248,76,48.19,25.6,90.5,1426
2020-11-13,Karnataka,5038,47,23990,196482,0.0256,166,77,78.31,38.5,67.4,1426
2020-11-14,Karnataka,4757,78,32076,166495,0.0286,290,90,83.26,30.0,49.9,1426
2020-11-15,Karnataka,4993,59,42853,84881,0.0588,365,61,92.84,32.8,47.5,1426
2020-11-16,Karnataka,5157,56,47565,134082,0.0385,182,75,64.88,26.9,92.4,1426
2020-11-17,Karnataka,5155,66,26642,134030,0.0385,272,96,42.33,22.7,40.7,1426
2020-11-18,Karnataka,4800,74,29820,120000,0.04,372,93,57.5,36.8,82.5,1426
2020-11-19,Karnataka,5389,52,26542,80835,0.0667,372,104,83.45,36.8,73.2,1426
2020-11-20,Karnataka,5082,54,24710,121968,0.0417,313,42,52.52,36.7,80.1,1426
2020-11-21,Karnataka,5056,32,20514,96064,0.0526,159,61,76.37,20.6,55.9,1426
2020-11-22,Karnataka,5066,100,32228,197574,0.0256,273,73,36.35,18.7,43.2,1426
2020-11-23,Karnataka,4739,55,46075,132692,0.0357,233,64,59.09,36.6,89.6,1426
2020-11-24,Karnataka,4505,87,48361,162180,0.0278,288,37,60.2,33.8,71.0,1426
2020-11-25,Karnataka,4924,56,15521,128024,0.0385,354,35,60.11,37.9,86.5,1426
2020-11-26,Karnataka,5081,88,40948,172754,0.0294,302,39,53.21,36.8,51.4,1426
2020-11-27,Karnataka,4451,27,21654,80118,0.0556,329,52,36.65,36.2,42.6,1426
2020-11-28,Karnataka,4839,49,21673,87102,0.0556,357,63,49.77,27.4,42.1,1426
2020-11-29,Karnataka,4752,32,37252,109296,0.0435,241,61,33.82,39.4,52.4,1426
2020-11-30,Karnataka,4164,35,29917,137412,0.0303,276,81,45.7,32.6,80.8,1426
2020-12-01,Karnataka,4126,73,40517,152662,0.027,292,36,49.0,20.8,58.5,1426
2020-12-02,Karnataka,4628,60,20088,101816,0.0455,226,51,82.77,18.5,54.8,1426
2020-12-03,Karnataka,4157,53,8551,128867,0.0323,133,37,72.11,24.5,79.3,1426
2020-12-04,Karnataka,4235,53,7610,165165,0.0256,205,80,87.93,33.3,79.3,1426
2020-12-05,Karnataka,4394,52,30582,65910,0.0667,284,70,90.32,24.0,84.4,1426
2020-12-06,Karnataka,4123,41,40060,140182,0.0294,300,63,80.89,30.4,92.1,1426
2020-12-07,Karnataka,3935,48,14689,66895,0.0588,150,66,81.41,26.5,41.4,1426
2020-12-08,Karnataka,3785,58,9997,124905,0.0303,216,73,33.62,29.1,79.5,1426
2020-12-09,Karnataka,4111,73,6855,110997,0.037,270,79,45.87,37.3,84.5,1426
2020-12-10,Karnataka,4515,44,22266,162540,0.0278,248,27,51.9,38.6,86.8,1426
2020-12-11,Karnataka,4629,91,42327,152757,0.0303,176,36,31.39,26.6,50.5,1426
2020-12-12,Karnataka,4369,50,28620,122332,0.0357,146,73,50.0,27.5,77.7,1426
2020-12-13,Karnataka,4112,41,17253,65792,0.0625,200,78,74.92,32.8,74.8,1426
2020-12-14,Karnataka,4036,65,27931,153368,0.0263,177,36,60.24,39.6,43.7,1426
2020-12-15,Karnataka,3738,47,15561,115878,0.0323,293,25,58.25,34.2,78.8,1426
2020-12-16,Karnataka,3578,39,27625,60826,0.0588,193,32,50.12,32.4,93.3,1426
2020-12-17,Karnataka,3851,54,33890,80871,0.0476,130,74,50.81,20.0,72.9,1426
2020-12-18,Karnataka,4581,41,21194,73296,0.0625,222,61,61.55,32.8,72.1,1426
2020-12-19,Karnataka,4510,58,34084,72160,0.0625,174,30,61.44,31.5,51.7,1426
2020-12-20,Karnataka,4322,45,46243,116694,0.037,265,46,95.54,29.9,91.7,1426
2020-12-21,Karnataka,4543,37,20596,104489,0.0435,276,73,45.03,32.6,67.4,1426
2020-12-22,Karnataka,3917,71,34038,137095,0.0286,168,45,80.64,18.2,72.4,1426
2020-12-23,Karnataka,4535,64,30640,176865,0.0256,190,71,36.4,22.4,88.3,1426
2020-12-24,Karnataka,3969,35,26281,119070,0.0333,131,47,81.29,31.3,77.0,1426
2020-12-25,Karnataka,4021,24,31249,120630,0.0333,298,43,64.55,24.2,83.3,1426
2020-12-26,Karnataka,4355,38,35471,121940,0.0357,145,46,94.45,30.9,69.6,1426
2020-12-27,Karnataka,3541,31,31293,53115,0.0667,258,19,85.12,27.0,88.1,1426
2020-12-28,Karnataka,4638,57,43506,148416,0.0312,356,27,87.73,24.4,64.4,1426
2020-12-29,Karnataka,4492,23,36957,80856,0.0556,247,26,64.38,38.4,45.8,1426
2020-12-30,Karnataka,4256,63,6637,63840,0.0667,161,31,34.93,22.1,76.5,1426
2020-12-31,Karnataka,4884,89,20954,131868,0.037,173,45,51.69,23.5,68.3,1426
2021-01-01,Karnataka,3858,39,8927,131172,0.0294,267,37,93.97,39.0,58.0,1426
2021-01-02,Karnataka,4716,48,24238,113184,0.0417,196,46,93.25,19.7,85.6,1426
2021-01-03,Karnataka,4708,79,15704,174196,0.027,222,56,59.02,18.3,56.3,1426
2021-01-04,Karnataka,4032,47,40468,149184,0.027,266,43,64.26,27.5,80.7,1426
2021-01-05,Karnataka,4777,80,18045,171972,0.0278,163,25,41.6,37.6,53.3,1426
2021-01-06,Karnataka,5156,53,48939,170148,0.0303,185,42,51.77,21.7,53.4,1426
2021-01-07,Karnataka,4638,75,48370,176244,0.0263,268,52,60.03,29.9,78.3,1426
2021-01-08,Karnataka,4612,71,39716,69180,0.0667,253,51,90.94,31.9,69.3,1426
2021-01-09,Karnataka,5142,34,24071,107982,0.0476,406,65,38.0,34.8,77.3,1426
2021-01-10,Karnataka,4883,81,30396,102543,0.0476,336,69,90.01,32.8,62.4,1426
2021-01-11,Karnataka,5176,81,41661,155280,0.0333,342,67,88.53,36.1,86.4,1426
2021-01-12,Karnataka,5465,67,11773,180345,0.0303,380,64,42.84,36.8,88.5,1426
2021-01-13,Karnataka,5223,56,28185,114906,0.0455,392,42,34.69,37.3,61.4,1426
2021-01-14,Karnataka,5555,72,30307,99990,0.0556,318,109,61.53,29.3,94.4,1426
2021-01-15,Karnataka,5672,34,27335,158816,0.0357,342,88,56.21,26.1,42.5,1426
2021-01-16,Karnataka,5643,57,38665,141075,0.04,355,69,30.37,35.7,82.5,1426
2021-01-17,Karnataka,5722,94,8439,108718,0.0526,386,97,66.26,21.1,76.9,1426
2021-01-18,Karnataka,6100,87,40931,128100,0.0476,242,111,82.5,38.0,81.7,1426
2021-01-19,Karnataka,6724,123,27260,127756,0.0526,414,49,63.17,33.8,54.9,1426
2021-01-20,Karnataka,6680,53,45172,260520,0.0256,272,75,93.55,29.2,50.3,1426
2021-01-21,Karnataka,6575,70,12485,243275,0.027,459,59,78.47,23.8,91.6,1426
2021-01-22,Karnataka,6520,94,36709,97800,0.0667,283,51,78.62,22.8,72.7,1426
2021-01-23,Karnataka,7080,121,29031,127440,0.0556,481,55,36.19,33.4,60.3,1426
2021-01-24,Karnataka,6623,76,8748,99345,0.0667,284,36,91.54,23.4,70.7,1426
2021-01-25,Karnataka,7194,70,5365,273372,0.0263,535,71,93.07,39.9,85.4,1426
2021-01-26,Karnataka,7265,128,26372,181625,0.04,242,46,99.92,25.2,81.2,1426
2021-01-27,Karnataka,7640,152,33302,129880,0.0588,345,74,97.28,37.6,86.7,1426
2021-01-28,Karnataka,7815,86,11644,234450,0.0333,325,40,83.5,31.7,81.9,1426
2021-01-29,Karnataka,8239,118,32772,288365,0.0286,488,112,99.35,34.6,64.3,1426
2021-01-30,Karnataka,8726,136,43163,218150,0.04,510,157,56.54,26.2,74.0,1426
2021-01-31,Karnataka,8176,95,19211,261632,0.0312,597,97,95.8,29.1,92.2,1426
2021-02-01,Karnataka,9211,161,44605,340807,0.027,448,176,41.71,29.0,78.0,1426
2021-02-02,Karnataka,9069,82,34504,299277,0.0303,560,126,42.55,33.5,65.0,1426
2021-02-03,Karnataka,9396,141,26133,263088,0.0357,310,143,31.75,21.8,64.9,1426
2021-02-04,Karnataka,9799,182,10213,372362,0.0263,725,134,88.37,32.1,44.3,1426
2021-02-05,Karnataka,9328,150,27439,242528,0.0385,556,144,34.66,23.1,90.4,1426
2021-02-06,Karnataka,9296,142,23950,232400,0.04,512,182,77.84,26.3,84.0,1426
2021-02-07,Karnataka,10156,185,33850,233588,0.0435,319,187,73.58,39.4,65.6,1426
2021-02-08,Karnataka,10068,197,40903,312108,0.0323,751,96,68.63,35.4,62.9,1426
2021-02-09,Karnataka,10429,78,9145,354586,0.0294,452,67,41.72,21.2,93.5,1426
2021-02-10,Karnataka,10247,173,30479,286916,0.0357,419,54,87.86,26.0,59.5,1426
2021-02-11,Karnataka,10896,103,49825,196128,0.0556,767,78,53.99,37.0,48.5,1426
2021-02-12,Karnataka,11308,107,15335,316624,0.0357,427,137,84.64,24.7,57.1,1426
2021-02-13,Karnataka,11351,57,24520,419987,0.027,601,108,87.57,19.3,63.0,1426
2021-02-14,Karnataka,12422,169,13080,409926,0.0303,908,120,67.66,36.5,94.4,1426
2021-02-15,Karnataka,12105,222,33378,411570,0.0294,679,146,75.92,30.3,77.8,1426
2021-02-16,Karnataka,12267,208,10558,368010,0.0333,796,137,65.97,37.9,88.9,1426
2021-02-17,Karnataka,12919,223,42842,258380,0.05,863,163,90.87,26.9,93.4,1426
2021-02-18,Karnataka,13166,121,21436,263320,0.05,578,109,42.8,36.2,55.7,1426
2021-02-19,Karnataka,13512,255,23678,297264,0.0455,791,96,56.22,35.6,60.2,1426
2021-02-20,Karnataka,13825,244,24800,262675,0.0526,432,121,66.41,29.5,72.4,1426
2021-02-21,Karnataka,13871,225,15878,374517,0.037,832,80,56.36,23.1,54.6,1426
2021-02-22,Karnataka,14049,132,43897,309078,0.0455,1087,269,72.7,38.3,83.2,1426
2021-02-23,Karnataka,14884,206,31096,282796,0.0526,1021,231,73.07,34.7,68.2,1426
2021-02-24,Karnataka,15267,162,38885,427476,0.0357,821,230,83.4,19.0,75.6,1426
2021-02-25,Karnataka,15565,130,34896,451385,0.0345,831,258,38.64,31.8,55.3,1426
2021-02-26,Karnataka,15641,157,22888,406666,0.0385,1074,292,43.24,38.3,78.3,1426
2021-02-27,Karnataka,16448,232,21061,394752,0.0417,539,222,75.61,22.6,70.6,1426
2021-02-28,Karnataka,16670,315,18233,600120,0.0278,765,270,60.18,19.9,55.6,1426
2021-03-01,Karnataka,17048,192,32796,647824,0.0263,1331,256,95.32,23.8,73.6,1426
2021-03-02,Karnataka,17010,301,17580,629370,0.027,1262,273,49.42,24.2,93.0,1426
2021-03-03,Karnataka,18088,93,40944,560728,0.0323,856,208,85.61,24.1,47.8,1426
2021-03-04,Karnataka,18385,116,37551,551550,0.0333,1048,363,95.73,28.0,50.9,1426
2021-03-05,Karnataka,18384,137,48919,533136,0.0345,1204,167,53.9,27.9,90.2,1426
2021-03-06,Karnataka,18520,141,46988,703760,0.0263,661,354,84.89,28.2,87.6,1426
2021-03-07,Karnataka,19568,171,11305,567472,0.0345,1424,202,83.02,24.5,56.4,1426
2021-03-08,Karnataka,19669,313,28929,334373,0.0588,1183,353,87.57,21.8,66.7,1426
2021-03-09,Karnataka,19832,133,45953,575128,0.0345,892,276,60.37,21.6,46.4,1426
2021-03-10,Karnataka,20796,211,46430,603084,0.0345,1308,394,87.47,30.5,76.1,1426
2021-03-11,Karnataka,20963,387,15377,670816,0.0312,971,108,87.86,35.6,45.7,1426
2021-03-12,Karnataka,21004,142,25316,567108,0.037,867,387,84.85,33.4,73.9,1426
2021-03-13,Karnataka,22480,403,42707,584480,0.0385,1655,378,82.37,30.3,53.5,1426
2021-03-14,Karnataka,22582,123,23103,790370,0.0286,1069,129,33.69,33.2,65.2,1426
2021-03-15,Karnataka,22482,188,23816,651978,0.0345,958,307,55.14,36.1,85.1,1426
2021-03-16,Karnataka,22358,233,42392,648382,0.0345,1293,164,88.42,25.9,90.2,1426
2021-03-17,Karnataka,23328,314,47222,653184,0.0357,862,318,83.33,35.2,55.2,1426
2021-03-18,Karnataka,23687,267,27553,378992,0.0625,1820,229,47.48,32.4,74.1,1426
2021-03-19,Karnataka,24336,242,9621,949104,0.0256,1758,203,46.74,29.3,82.5,1426
2021-03-20,Karnataka,24713,363,23019,840242,0.0294,1583,472,33.28,25.0,64.1,1426
2021-03-21,Karnataka,25058,463,42952,801856,0.0312,1308,407,67.22,29.8,55.3,1426
2021-03-22,Karnataka,25322,337,9827,759660,0.0333,1908,185,45.41,29.4,79.1,1426
2021-03-23,Karnataka,25672,165,9887,564784,0.0455,2013,229,51.91,36.4,42.8,1426
2021-03-24,Karnataka,25698,250,24229,770940,0.0333,1737,333,77.42,27.4,80.2,1426
2021-03-25,Karnataka,26595,461,24094,718065,0.037,1905,348,89.13,27.5,60.8,1426
2021-03-26,Karnataka,27156,479,11009,597432,0.0455,1512,261,70.11,25.2,42.2,1426
2021-03-27,Karnataka,27721,251,9906,693025,0.04,2187,540,57.66,34.0,59.0,1426
2021-03-28,Karnataka,28354,544,23581,964036,0.0294,1961,254,99.32,18.6,73.2,1426
2021-03-29,Karnataka,28629,426,19586,429435,0.0667,2202,220,73.59,22.9,56.9,1426
2021-03-30,Karnataka,28189,208,28799,761103,0.037,1435,461,92.86,19.9,61.6,1426
2021-03-31,Karnataka,29648,192,38816,681904,0.0435,1870,416,41.41,23.1,41.3,1426
2021-04-01,Karnataka,29561,532,30553,768586,0.0385,961,165,70.18,26.6,41.6,1426
2021-04-02,Karnataka,29921,411,18675,598420,0.05,1366,260,78.84,26.0,71.1,1426
2021-04-03,Karnataka,31198,507,17205,904742,0.0345,1239,199,58.73,21.6,52.2,1426
2021-04-04,Karnataka,31251,305,30095,562518,0.0556,2391,200,61.5,25.4,87.9,1426
2021-04-05,Karnataka,30377,304,20790,546786,0.0556,1716,225,70.04,35.7,81.8,1426
2021-04-06,Karnataka,31519,230,19616,1071646,0.0294,1368,328,58.59,33.0,43.1,1426
2021-04-07,Karnataka,31981,494,46789,863487,0.037,2520,325,53.61,24.9,46.7,1426
2021-04-08,Karnataka,32257,215,36301,645140,0.05,2379,543,39.88,30.0,45.8,1426
2021-04-09,Karnataka,32788,427,31553,1180368,0.0278,1040,650,32.1,27.8,67.8,1426
2021-04-10,Karnataka,32998,223,48485,791952,0.0417,1570,541,65.5,32.0,94.2,1426
2021-04-11,Karnataka,33355,390,40131,533680,0.0625,2110,417,75.14,18.5,63.6,1426
2021-04-12,Karnataka,34262,314,38654,856550,0.04,1198,481,66.65,23.6,65.9,1426
2021-04-13,Karnataka,33733,498,28238,1180655,0.0286,1438,606,37.2,20.8,93.9,1426
2021-04-14,Karnataka,34478,520,45130,930906,0.037,1593,522,71.6,31.3,77.5,1426
2021-04-15,Karnataka,34299,313,9873,1337661,0.0256,2216,291,73.77,34.4,52.0,1426
2021-04-16,Karnataka,35683,210,39028,1070490,0.0333,2151,633,33.15,34.2,58.8,1426
2021-04-17,Karnataka,35679,356,30097,927654,0.0385,1215,316,31.95,31.9,63.5,1426
2021-04-18,Karnataka,35737,472,18210,1358006,0.0263,2203,610,57.85,35.7,72.6,1426
2021-04-19,Karnataka,36258,638,8981,1377804,0.0263,2538,650,40.55,36.7,94.5,1426
2021-04-20,Karnataka,35697,567,7776,1070910,0.0333,1620,626,73.01,30.8,53.9,1426
2021-04-21,Karnataka,36535,689,10581,1278725,0.0286,1904,205,77.92,37.9,86.0,1426
2021-04-22,Karnataka,36916,255,43687,1033648,0.0357,2608,696,62.25,29.0,57.5,1426
2021-04-23,Karnataka,37217,347,42710,1042076,0.0357,2774,193,52.59,30.2,48.2,1426
2021-04-24,Karnataka,37613,240,49940,827486,0.0455,2929,507,66.01,19.9,70.2,1426
2021-04-25,Karnataka,38042,412,35791,1483638,0.0256,1321,369,36.77,21.9,94.3,1426
2021-04-26,Karnataka,37368,435,35425,1345248,0.0278,1244,686,62.47,25.0,66.2,1426
2021-04-27,Karnataka,38025,680,39844,836550,0.0455,2461,398,81.7,32.7,46.6,1426
2021-04-28,Karnataka,37667,511,40912,1280678,0.0294,2644,428,99.63,20.0,82.9,1426
2021-04-29,Karnataka,38802,373,47932,1125258,0.0345,2709,329,45.82,30.1,68.8,1426
2021-04-30,Karnataka,38869,358,38066,1438153,0.027,1706,644,75.63,36.3,93.7,1426
2021-05-01,Karnataka,38598,220,20882,926352,0.0417,1238,481,78.25,23.6,56.9,1426
2021-05-02,Karnataka,38973,553,18543,584595,0.0667,2230,274,92.55,19.6,89.9,1426
2021-05-03,Karnataka,38928,744,38367,739632,0.0526,2966,764,88.32,24.7,93.2,1426
2021-05-04,Karnataka,39626,571,19342,1228406,0.0323,2088,443,95.43,23.5,46.6,1426
2021-05-05,Karnataka,39533,421,37284,1423188,0.0278,1856,497,41.33,32.5,94.9,1426
2021-05-06,Karnataka,39544,465,40932,1344496,0.0294,2911,465,99.01,18.0,73.8,1426
2021-05-07,Karnataka,39381,431,41358,1457097,0.027,2458,760,40.6,28.5,73.1,1426
2021-05-08,Karnataka,40382,554,27490,807640,0.05,1894,278,57.42,21.6,80.4,1426
2021-05-09,Karnataka,40446,731,37263,687582,0.0588,1912,689,67.82,19.7,71.1,1426
2021-05-10,Karnataka,40221,748,5507,1287072,0.0312,2973,537,90.9,26.2,73.8,1426
2021-05-11,Karnataka,39321,473,41483,904383,0.0435,1574,382,85.4,38.1,59.8,1426
2021-05-12,Karnataka,40040,384,44164,840840,0.0476,1450,725,97.97,21.9,79.7,1426
2021-05-13,Karnataka,39961,509,45696,759259,0.0526,2987,289,85.01,31.6,58.8,1426
2021-05-14,Karnataka,39862,721,47742,1036412,0.0385,1647,538,54.61,31.4,41.3,1426
2021-05-15,Karnataka,39962,650,37698,599430,0.0667,1592,464,43.96,23.8,67.7,1426
2021-05-16,Karnataka,39601,238,24627,633616,0.0625,3040,474,61.18,18.3,53.6,1426
2021-05-17,Karnataka,39955,448,47614,1318515,0.0303,2154,212,87.37,36.1,83.3,1426
2021-05-18,Karnataka,39993,369,17070,959832,0.0417,1947,575,30.86,21.1,80.8,1426
2021-05-19,Karnataka,40079,431,21972,801580,0.05,3110,731,48.94,22.3,66.1,1426
2021-05-20,Karnataka,39421,201,21940,670157,0.0588,2273,504,99.62,22.4,54.2,1426
2021-05-21,Karnataka,39969,741,19308,1239039,0.0323,2100,397,71.25,28.0,64.8,1426
2021-05-22,Karnataka,39863,759,33112,1554657,0.0256,2783,651,77.64,21.7,43.3,1426
2021-05-23,Karnataka,39944,227,32281,1078488,0.037,2541,301,33.88,25.3,82.1,1426
2021-05-24,Karnataka,39783,445,12235,1352622,0.0294,1545,257,96.97,31.2,80.1,1426
2021-05-25,Karnataka,39112,334,6141,1525368,0.0256,2380,317,71.14,20.5,58.3,1426
2021-05-26,Karnataka,38780,648,34809,1047060,0.037,2380,570,89.06,25.1,77.8,1426
2021-05-27,Karnataka,39810,640,45437,1433160,0.0278,1581,683,49.09,34.1,60.5,1426
2021-05-28,Karnataka,38912,499,10296,1323008,0.0294,3029,714,75.66,28.1,77.2,1426
2021-05-29,Karnataka,39143,230,25923,1174290,0.0333,3119,202,81.11,30.6,63.9,1426
2021-05-30,Karnataka,39216,271,15304,901968,0.0435,1871,374,81.16,33.4,72.4,1426
2021-05-31,Karnataka,38385,332,36334,1343475,0.0286,2213,520,44.71,34.3,41.4,1426
2021-06-01,Karnataka,38396,396,23771,1228672,0.0312,2494,382,82.13,27.1,50.8,1426
2021-06-02,Karnataka,37702,437,17021,1281868,0.0294,1921,527,65.96,24.3,40.4,1426
2021-06-03,Karnataka,37824,470,44932,1475136,0.0256,2524,202,70.94,38.7,49.6,1426
2021-06-04,Karnataka,37315,536,12036,1156765,0.0323,1353,328,74.95,24.1,67.2,1426
2021-06-05,Karnataka,37323,254,17632,597168,0.0625,1709,537,86.59,31.5,56.3,1426
2021-06-06,Karnataka,36843,275,29299,1105290,0.0333,2561,396,60.52,31.1,72.4,1426
2021-06-07,Karnataka,36480,219,11191,839040,0.0435,1417,578,84.09,33.7,71.8,1426
2021-06-08,Karnataka,36085,647,11297,974295,0.037,2765,191,40.76,37.5,65.2,1426
2021-06-09,Karnataka,36727,494,22006,1175264,0.0312,2348,696,99.79,33.8,55.8,1426
2021-06-10,Karnataka,36095,319,48492,613615,0.0588,1332,645,65.0,32.8,53.1,1426
2021-06-11,Karnataka,35629,583,37966,1211386,0.0294,1625,397,44.68,39.5,75.5,1426
2021-06-12,Karnataka,35338,591,22118,1307506,0.027,2282,688,57.55,20.9,76.9,1426
2021-06-13,Karnataka,35197,561,5731,739137,0.0476,1419,442,51.85,27.4,75.5,1426
2021-06-14,Karnataka,34506,382,5893,1138698,0.0303,1377,578,93.65,26.1,81.3,1426
2021-06-15,Karnataka,34656,639,19605,1282272,0.027,1356,670,56.37,25.5,43.4,1426
2021-06-16,Karnataka,33792,294,20859,1013760,0.0333,1834,445,94.83,37.2,83.2,1426
2021-06-17,Karnataka,33734,307,22297,674680,0.05,2605,514,53.21,29.0,75.5,1426
2021-06-18,Karnataka,33079,320,18386,562343,0.0588,2417,233,96.67,25.2,76.4,1426
2021-06-19,Karnataka,33044,537,27706,726968,0.0455,2553,320,90.1,20.9,78.8,1426
2021-06-20,Karnataka,32924,289,25213,559708,0.0588,1493,589,97.16,22.8,44.8,1426
2021-06-21,Karnataka,32645,258,43185,816125,0.04,1875,255,80.43,29.2,73.2,1426
2021-06-22,Karnataka,32306,563,43333,1098404,0.0294,1618,388,79.39,38.3,47.8,1426
2021-06-23,Karnataka,31496,301,43737,1070864,0.0294,1587,576,33.3,39.2,77.4,1426
2021-06-24,Karnataka,30739,268,26452,891431,0.0345,1380,511,57.52,21.1,40.6,1426
2021-06-25,Karnataka,31001,408,46505,465015,0.0667,1502,321,54.09,29.5,64.2,1426
2021-06-26,Karnataka,30371,383,23445,607420,0.05,2403,265,35.14,32.6,72.7,1426
2021-06-27,Karnataka,30280,339,20804,1059800,0.0286,2096,240,87.42,32.3,63.0,1426
2021-06-28,Karnataka,29065,473,11054,1017275,0.0286,1338,405,99.7,27.6,90.6,1426
2021-06-29,Karnataka,29068,295,32812,668564,0.0435,1168,327,45.37,18.0,90.3,1426
2021-06-30,Karnataka,28885,217,48258,577700,0.05,964,458,95.02,27.5,46.6,1426
2021-07-01,Karnataka,28531,361,28834,912992,0.0312,1390,408,80.31,20.4,42.0,1426
2021-07-02,Karnataka,27878,474,11256,752706,0.037,1455,421,65.62,37.0,87.6,1426
2021-07-03,Karnataka,27354,140,46785,437664,0.0625,872,468,52.45,30.4,55.4,1426
2021-07-04,Karnataka,27169,298,7410,869408,0.0312,1177,353,90.11,25.2,92.5,1426
2021-07-05,Karnataka,26718,182,24583,534360,0.05,2009,161,99.43,38.9,47.5,1426
2021-07-06,Karnataka,25818,294,46910,1006902,0.0256,1063,269,60.71,39.5,84.4,1426
2021-07-07,Karnataka,25841,415,24041,620184,0.0417,1860,260,79.62,39.9,57.3,1426
2021-07-08,Karnataka,25638,480,20927,435846,0.0588,1132,253,31.45,34.7,42.4,1426
2021-07-09,Karnataka,25075,450,31532,501500,0.05,967,304,81.65,21.1,64.2,1426
2021-07-10,Karnataka,24064,162,43591,433152,0.0556,1815,416,92.17,22.4,55.6,1426
2021-07-11,Karnataka,24053,224,14196,673484,0.0357,1194,316,41.19,33.2,49.2,1426
2021-07-12,Karnataka,23662,400,13320,544226,0.0435,894,312,36.12,26.3,62.7,1426
2021-07-13,Karnataka,22632,126,34062,611064,0.037,974,442,81.43,33.4,86.9,1426
2021-07-14,Karnataka,22900,287,42711,343500,0.0667,1810,245,84.27,25.5,74.5,1426
2021-07-15,Karnataka,22173,174,28110,354768,0.0625,1649,318,86.58,19.5,58.4,1426
2021-07-16,Karnataka,22254,230,40929,467334,0.0476,1331,383,56.75,20.9,50.8,1426
2021-07-17,Karnataka,21092,180,19130,506208,0.0417,1310,295,78.73,26.0,85.3,1426
2021-07-18,Karnataka,21051,358,26118,336816,0.0625,747,384,54.01,33.0,41.4,1426
2021-07-19,Karnataka,20246,310,11858,303690,0.0667,663,286,46.86,26.5,44.4,1426
2021-07-20,Karnataka,20121,127,9920,382299,0.0526,609,246,38.63,24.8,90.9,1426
2021-07-21,Karnataka,19604,145,30693,588120,0.0333,789,316,68.27,37.5,70.5,1426
2021-07-22,Karnataka,19010,142,38324,361190,0.0526,881,201,83.19,25.5,92.4,1426
2021-07-23,Karnataka,19063,306,9654,724394,0.0263,1411,109,47.99,28.2,52.5,1426
2021-07-24,Karnataka,18698,212,17379,523544,0.0357,1144,326,43.32,38.2,70.4,1426
2021-07-25,Karnataka,18255,173,42040,474630,0.0385,832,289,85.74,36.3,94.2,1426
2021-07-26,Karnataka,17938,180,34079,322884,0.0556,1296,195,33.59,26.8,77.1,1426
2021-07-27,Karnataka,17796,209,18147,373716,0.0476,1084,217,76.32,22.8,46.2,1426
2021-07-28,Karnataka,16888,91,8010,574192,0.0294,1323,265,97.0,27.4,66.1,1426
2021-07-29,Karnataka,17374,320,27432,451724,0.0385,1135,152,61.27,20.7,51.3,1426
2021-07-30,Karnataka,16518,219,6299,561612,0.0294,1096,231,81.19,34.9,93.6,1426
2021-07-31,Karnataka,15986,217,16819,255776,0.0625,997,96,92.82,20.6,58.0,1426
2021-08-01,Karnataka,15582,169,9575,327222,0.0476,1133,157,90.88,19.9,82.7,1426
2021-08-02,Karnataka,15463,273,17479,386575,0.04,1103,248,85.23,20.6,47.7,1426
